362,-97.2429657
363,-99.97216034
364,-102.3713913
365,-101.1548004
366,-103.8096542
367,-102.2155685
368,-99.70742798
369,-101.2524719
370,-102.7933655
371,-102.2963562
372,-100.630928
373,-99.23101044
374,-98.14506531
375,-97.6888504
376,-99.39520264
377,-100.5863037
378,-99.90944672
379,-99.39198303
380,-100.0225983
381,-103.874115
382,-103.1541901
383,-100.4293976
384,-100.7503967
385,-101.7947006
386,-101.8425598
387,-104.9735489
388,-105.4314041
389,-101.9078751
390,-100.0749283
391,-100.0429688
392,-102.5400925
393,-102.0035629
394,-99.94474792
395,-98.36536407
396,-99.48514557
397,-101.4655457
398,-99.52479553
399,-98.11491394
400,-101.2562103
401,-102.969429
