298,-106.0006103515625
299,-105.6069107055664
300,-107.86014556884766
301,-112.34150695800781
302,-109.72203826904297
303,-108.08428955078125
304,-109.2873764038086
305,-111.46246337890625
306,-113.75538635253906
307,-111.72179412841797
308,-108.52883911132812
309,-108.20023345947266
310,-109.6708984375
311,-110.70528411865234
312,-108.13687133789062
313,-107.64048767089844
314,-109.34709930419922
315,-110.39794921875
316,-109.87519073486328
317,-108.45964050292969
318,-107.1589126586914
319,-108.88713073730469
320,-111.76409912109375
321,-112.11299133300781
322,-112.53205108642578
323,-111.23751831054688
324,-112.2320556640625
325,-114.0069580078125
326,-114.04022979736328
327,-113.89707946777344
328,-111.04364013671875
329,-108.6735610961914
330,-108.41632843017578
331,-109.41410064697266
332,-110.34902954101562
333,-111.43116760253906
334,-112.937255859375
335,-110.08198547363281
336,-108.67424011230469
337,-109.58194732666016
338,-111.69152069091797
339,-110.65282440185547
340,-107.82859802246094
341,-107.3465576171875
342,-109.02648162841797
343,-110.26974487304688
344,-109.43163299560547
345,-108.921142578125
346,-109.30619812011719
347,-110.52191162109375
348,-111.59384155273438
349,-111.72312927246094
350,-112.40856170654297
351,-113.33209228515625
352,-110.66638946533203
353,-109.14534759521484
354,-110.03373718261719
355,-110.57093048095703
356,-112.03165435791016
357,-114.53893280029297
358,-109.72359466552734
359,-107.89347839355469
360,-108.17774200439453
361,-108.54190063476562
362,-108.90396118164062
363,-110.1994400024414
364,-109.82841491699219
365,-109.6244888305664
366,-109.51722717285156
367,-107.64752197265625
368,-106.33319854736328
369,-107.0214614868164
370,-110.04662322998047
371,-109.65838623046875
372,-109.7112808227539
373,-112.25070190429688
374,-114.87919616699219
375,-113.06554412841797
376,-108.72785949707031
377,-107.95848846435547
378,-110.40495300292969
379,-111.3771743774414
380,-112.0562515258789
381,-110.96419525146484
382,-109.26658630371094
383,-109.55452728271484
384,-110.88961791992188
385,-109.80760955810547
386,-111.29364776611328
387,-112.50959777832031
388,-110.29281616210938
389,-108.01753234863281
390,-108.40180969238281
391,-111.7023696899414
392,-112.12462615966797
393,-110.3093490600586
394,-110.53620147705078
395,-111.20896911621094
396,-112.52318572998047
397,-114.06035614013672
398,-110.10929107666016
399,-108.77458953857422
